"UMAP_1","UMAP_2","Myeloid_Subtype"
-1.76475318977854,0.953697872844855,"Neutrophils"
-1.17841502735636,1.75364859172455,"Neutrophils"
-2.04271471211932,3.69903261729828,"Neutrophils"
0.372123899960302,3.83667166301362,"Neutrophils"
-2.78069573352359,-0.403315393688759,"Neutrophils"
-4.48175781676791,1.28942902156464,"M1 Macrophages"
-2.08586585233233,3.54644472667328,"Neutrophils"
-1.65191267142317,3.62993080684296,"Neutrophils"
0.869109454655431,3.57294972011201,"M2 Macrophages"
-4.14532607505343,-1.56683771541961,"M1 Macrophages"
-1.07266050288699,0.174632561889807,"Neutrophils"
-2.65036540935061,-0.648433657797655,"Neutrophils"
-0.715901431536891,0.703622770992438,"Neutrophils"
2.15686399033048,2.57739741870515,"Neutrophils"
2.39024859955289,2.88579781123749,"Neutrophils"
1.01355988075712,0.208020044056097,"Neutrophils"
-2.97360974261782,1.02434320518128,"Neutrophils"
-0.395608958697535,2.67389757701508,"Neutrophils"
-1.39323638091109,0.177654457775275,"Neutrophils"
0.872059169316076,4.38082773753754,"Neutrophils"
1.22994309952237,2.68939907619111,"Neutrophils"
-3.26632362315676,-0.391258353802046,"Neutrophils"
-2.93938308665774,-0.226306738766512,"Neutrophils"
-2.69344597766421,-0.85518525770553,"Neutrophils"
-3.0135429472687,3.22807271548859,"Neutrophils"
-3.07013278911135,-0.33683364323028,"Neutrophils"
-0.761095759368159,4.73217899867646,"Neutrophils"
6.69045907547452,-1.73732392719634,"Platelets"
-3.89317553946994,-2.16183237961181,"M1 Macrophages"
-1.93965860912821,0.636789513317267,"Neutrophils"
-2.06762283751986,1.71742994853608,"Neutrophils"
-2.68693917701266,3.04322226115815,"Neutrophils"
-0.397306379771449,1.63089354106537,"Neutrophils"
-0.993235883212306,2.24177391597382,"Neutrophils"
2.05739456703641,3.91743071147553,"Neutrophils"
-3.69562476584933,0.366063011375586,"Neutrophils"
-1.01996180126689,0.617957068172613,"Neutrophils"
-1.03078719685099,2.05148274966828,"Neutrophils"
-3.02748614261172,2.83058006831757,"Neutrophils"
-2.09641056964419,1.44115800925843,"Neutrophils"
-1.65281004915259,1.28425140449158,"Neutrophils"
-3.25421303222201,0.520906818596045,"Neutrophils"
-1.81956916759036,1.43212194511048,"Neutrophils"
-1.09325614283106,0.354399634090582,"Neutrophils"
-1.87521969983599,0.531071377483527,"Neutrophils"
-0.0136676401855724,0.0958228833352721,"Neutrophils"
-0.809045252299525,0.387816620556036,"Neutrophils"
-1.42445232430718,1.28663761684052,"Neutrophils"
-0.326062378382899,1.21421177455536,"Neutrophils"
-0.868120786643245,-0.324263567539533,"Neutrophils"
-2.7578090996506,-0.0447018318498933,"Neutrophils"
-1.94806238720439,2.23824961253754,"Classical Monocytes"
-0.37725990722201,1.53324062892548,"Neutrophils"
1.87335974266507,3.69888289043061,"M2 Macrophages"
-2.83733838508151,1.66822679111115,"Neutrophils"
0.164155664944432,1.69603450366608,"Neutrophils"
-2.27742266366503,2.36393172809235,"Neutrophils"
-3.44679945418856,2.72192151614777,"Neutrophils"
-1.58765580961726,-1.44343523910888,"Neutrophils"
-1.83148768255732,3.09513385364167,"Neutrophils"
-0.761983570552089,2.89391572543732,"Neutrophils"
-5.4281279415848,1.65754396983735,"Classical Monocytes"
-2.95374005744479,1.70203454562775,"Neutrophils"
-2.19936674544833,-0.358850131245931,"Neutrophils"
0.596916976475499,0.444066179481665,"Neutrophils"
-0.370844897723414,2.44237573215119,"Neutrophils"
-2.67942303130648,0.287202311245123,"Neutrophils"
-1.33687144229434,1.06377191611878,"Neutrophils"
-0.592214521861293,-0.152931528600534,"Neutrophils"
-1.46963001871727,1.23106808730713,"Neutrophils"
-1.78282043049357,1.49506766864411,"Neutrophils"
0.871922793888829,2.68545849391572,"Neutrophils"
-0.3671042294266,0.677203846660773,"Neutrophils"
-1.41206835666917,0.999049735752264,"Neutrophils"
-1.67633816311381,4.52548677989594,"Neutrophils"
0.47504550507047,2.16048915454499,"Neutrophils"
-0.348947104907252,1.07374484607331,"Neutrophils"
-1.44378766129039,-0.515742736371835,"Neutrophils"
6.65943986465909,-1.44887404373535,"Neutrophils"
-1.56461427072308,3.03018648692719,"Neutrophils"
-2.46162873218081,0.748176527706305,"Neutrophils"
0.793616834187291,2.9522815472757,"Neutrophils"
0.541072669529699,0.00442571708313588,"Neutrophils"
-2.17005014131091,1.68897159167878,"Neutrophils"
0.424199405216954,1.68519218036286,"Neutrophils"
-0.176348504519679,2.71878607341401,"Neutrophils"
-1.59526137719176,3.70814640590302,"Neutrophils"
-0.60688078115008,0.636389685360113,"Neutrophils"
-1.44463783586643,3.8921430833017,"Neutrophils"
-1.38448042134068,-0.316773208292803,"Neutrophils"
-2.69077735850833,-1.04500250748046,"Neutrophils"
-1.90507837841532,1.48723967143647,"Neutrophils"
-1.75914129326365,3.45196516582123,"Neutrophils"
-0.287679728961207,3.21024591991059,"Neutrophils"
-0.467424211001612,5.03129561015717,"Neutrophils"
-2.07820766875765,-0.193734558733782,"Neutrophils"
-1.47373443739734,3.08800275394074,"Neutrophils"
1.56371075203397,2.12233955928437,"Neutrophils"
-1.3099244059088,-0.291710706862291,"Neutrophils"
-1.21252253363154,-0.185812281879266,"Neutrophils"
-1.18269088575862,0.0144774741803801,"Neutrophils"
-1.30906900475047,0.912958932605902,"Neutrophils"
-2.15423464486621,-0.275528090509256,"Neutrophils"
-0.570878085589625,1.15366549560181,"Neutrophils"
1.08792048981168,3.85374386378876,"Neutrophils"
-0.215879735446193,2.95414836475007,"Neutrophils"
-2.34046929786227,3.76649601527802,"Neutrophils"
-1.2772118271353,1.77457864352814,"Neutrophils"
5.53035337021329,-4.89928500584014,"Platelets"
-1.91490381667636,-0.065094011339029,"Neutrophils"
-0.246218142008998,2.5806630379831,"Neutrophils"
-1.98007803866885,3.41439039775483,"Neutrophils"
1.73968702843168,3.23131783076874,"Neutrophils"
0.465384665035985,3.07011778422944,"Neutrophils"
-0.373716172671534,3.87215931483857,"Neutrophils"
2.12833315422513,3.76316053935639,"Neutrophils"
0.529821458363317,4.52466185161225,"Neutrophils"
0.0989037184951527,2.52431137630097,"Neutrophils"
-1.79276728341601,2.63744027682892,"Neutrophils"
1.10544830849149,2.33151562282197,"Neutrophils"
2.1934688716171,3.14326865741364,"M2 Macrophages"
1.75893456032255,2.6504495865976,"Neutrophils"
-0.263039884066798,1.77575571605317,"Neutrophils"
0.577313724064611,0.17914046117417,"Neutrophils"
-0.303721961474635,4.4617460496103,"Neutrophils"
-2.67908268878482,1.47662217685334,"Neutrophils"
-0.168207582926966,0.820917559353033,"Neutrophils"
-0.122965034938075,5.01185352870576,"Neutrophils"
1.05148703148343,1.76628072330109,"Neutrophils"
-2.74627309749148,0.738966656414191,"Neutrophils"
-1.84600752303622,1.32753200599305,"Neutrophils"
-1.76728903958819,2.83634526797883,"Neutrophils"
0.951496425175451,2.65424115726105,"Neutrophils"
-0.848816570735194,0.0279346532498992,"Neutrophils"
0.657910647892736,0.0529080755387938,"Neutrophils"
-0.653824028468348,3.74919159480683,"Neutrophils"
2.09943157722928,3.22273881503693,"M2 Macrophages"
-2.25524317929766,1.90103848048798,"Neutrophils"
-1.71960948119185,3.36810619899384,"Neutrophils"
-1.70175833711646,0.983867240635077,"Neutrophils"
-2.24299776265643,0.876501990047613,"Neutrophils"
0.193405213856481,3.46770961352936,"Neutrophils"
-1.77184974858782,1.0228826529657,"Neutrophils"
-3.14768069694064,3.48187215396515,"Neutrophils"
-0.153418716883876,2.18672354289643,"Neutrophils"
0.454503956341527,2.28239233562104,"Neutrophils"
-2.57589822719119,-0.43737121342369,"Neutrophils"
-2.23417687127612,0.768512321201483,"Neutrophils"
-3.33942705104373,2.7884963280832,"Classical Monocytes"
-2.04155277917407,0.502197278228918,"Neutrophils"
-1.93320923755191,4.48728163310639,"Neutrophils"
-1.91978290388606,4.32372839519135,"Neutrophils"
-2.12487446973345,2.49132497378937,"Neutrophils"
-0.473779496646144,0.898956371036688,"Neutrophils"
-2.0903131932976,-0.497309292169889,"Neutrophils"
-0.971633431411006,1.68260557719819,"Neutrophils"
-2.30318766543887,4.0227959878122,"Neutrophils"
-1.28653019378207,4.75734264918915,"Neutrophils"
-0.480424818492152,1.61105258533112,"Neutrophils"
-0.457299766040065,3.21440155574433,"Neutrophils"
-1.10223269174121,1.79092485972993,"Neutrophils"
-0.885723885989405,3.62352926799409,"M2 Macrophages"
2.11979991486051,2.99664480754487,"Neutrophils"
-4.11015480468295,-2.05881349972137,"M1 Macrophages"
4.26323300888517,-2.37578217914947,"Neutrophils"
0.259592118763707,0.203002882686774,"Neutrophils"
4.56383878281095,-2.80519883564361,"Neutrophils"
-2.31831663558505,-0.0245018475378358,"Neutrophils"
-1.08155709216616,3.89147932597748,"Neutrophils"
-0.826922592616298,2.53004963466279,"Neutrophils"
-2.3490475387337,-0.916986244233926,"Neutrophils"
6.10765773346403,-2.10717873505004,"Platelets"
0.172263207936071,1.69964797565095,"Neutrophils"
-2.47281044433139,3.57718594142548,"Neutrophils"
-3.89393585631869,-3.08394114902862,"M1 Macrophages"
-3.43038373897097,-4.10681407383331,"M1 Macrophages"
-1.09778326461337,1.58849246570222,"Neutrophils"
-1.33050368437789,0.626106930462042,"Neutrophils"
-3.15231448123477,2.42089827128998,"Neutrophils"
-1.28551864335559,1.2635129220163,"Neutrophils"
0.936448159718297,4.12156517573945,"Neutrophils"
-2.2801958889725,-2.14655070236572,"M1 Macrophages"
0.625776353382848,0.651770306316534,"Neutrophils"
-0.202297386622645,2.63186795779816,"Neutrophils"
7.04530793716886,-4.58967940739044,"Platelets"
0.107500138783239,4.77225620814911,"Neutrophils"
-3.17617410132907,1.75085671016328,"Neutrophils"
-0.483131584620692,2.02990014621369,"Neutrophils"
0.945765796208165,3.19484717914216,"Neutrophils"
-0.723005053496577,0.923194242206732,"Neutrophils"
-0.615360316729762,1.24917836257569,"Neutrophils"
-2.17380368421099,1.67537887164704,"Neutrophils"
-4.6951276631119,-2.42314915588745,"M1 Macrophages"
0.415913286709569,3.62384255000703,"Neutrophils"
-3.04786652038119,1.27780075141541,"Neutrophils"
-2.00806146571658,0.680366826740423,"Neutrophils"
1.64095789482572,2.53644354411713,"Neutrophils"
-1.15608715722583,0.826250625339667,"Neutrophils"
1.83355742981412,1.76078565188996,"Neutrophils"
0.316822472119115,2.17711408206574,"Neutrophils"
0.897665563130162,0.675231648174444,"Neutrophils"
0.346737566494725,0.880964947429816,"Neutrophils"
-1.82022738168261,1.5896437890207,"Classical Monocytes"
1.17171913673856,-2.67892019680389,"Neutrophils"
1.68305880119779,2.4991417653238,"Neutrophils"
-0.934271153903224,4.51502926417939,"Neutrophils"
-2.21203601071856,1.79878337451569,"Neutrophils"
-0.790722069239833,2.29166181155793,"Neutrophils"
-3.13803833434603,2.70535166331879,"Neutrophils"
-3.13287764499209,1.02709133693329,"Neutrophils"
-0.207796272731044,4.55645115443818,"Neutrophils"
-0.366724428630091,2.71548731395356,"Neutrophils"
-2.74545448730014,3.36107738086335,"Neutrophils"
-0.70032447288058,1.46376283237092,"Neutrophils"
0.405341806912206,2.25323302814118,"Neutrophils"
-1.03210356543086,2.08917577334992,"Neutrophils"
0.171117845082067,0.192698968139807,"Neutrophils"
-0.646337327456691,1.85085208484284,"Neutrophils"
-1.56658518770955,3.59616978236786,"Neutrophils"
-0.131596979594447,-2.35586886337646,"Neutrophils"
-0.643583771682002,2.63082511493317,"Neutrophils"
-2.50840991446994,4.10790045329682,"Neutrophils"
-1.3087034345629,2.5237737424051,"Neutrophils"
-1.08534705350421,3.56603176662079,"Neutrophils"
-2.33292030999682,3.8608349091684,"Neutrophils"
0.599408212208532,3.52375991412751,"Neutrophils"
0.472372475170873,-0.138429509910425,"Neutrophils"
0.00813240101315804,2.03187043735139,"Neutrophils"
-1.33548542568705,-0.0610963874185884,"Neutrophils"
5.16460448791959,-2.61138813427337,"Platelets"
-0.394850668406703,0.716725421634833,"Neutrophils"
1.19193607857206,3.7464869744455,"Neutrophils"
0.13527089645841,2.29962451526276,"Neutrophils"
-0.0466012329818981,2.38981683322541,"Neutrophils"
-3.37850051829837,1.90416700908295,"Neutrophils"
-1.44087087819598,2.35774071284882,"Neutrophils"
-0.689736303782679,2.03564674922578,"Neutrophils"
-0.303966578936793,-0.0290542416895234,"Neutrophils"
-3.70745366523287,-2.16790072849639,"M1 Macrophages"
1.73463231613614,2.19814641543976,"Neutrophils"
-5.50271433303378,-5.07353084019073,"M1 Macrophages"
1.01116282036283,3.23874552318207,"Neutrophils"
-2.73975401828311,0.723597598758856,"Neutrophils"
-1.20506661841891,0.144868386474768,"Neutrophils"
0.924294772648595,1.26027352878205,"Neutrophils"
1.63041001846769,3.4332705266153,"Neutrophils"
-0.499644813037135,0.124658120361487,"Neutrophils"
0.340917888188146,2.21938021251313,"Neutrophils"
-1.21257742950938,1.2562411553537,"Neutrophils"
-1.39486914584658,4.45511562892548,"Neutrophils"
-1.10271253893397,2.27300007411591,"Neutrophils"
-0.838367340064265,3.72204763957612,"Neutrophils"
-2.37465506503604,-4.09206168583282,"M2 Macrophages"
-0.00319868037722282,2.96209533282868,"Neutrophils"
-2.46423518369219,-0.155007856401285,"Neutrophils"
0.197233977818273,0.185732019630591,"Neutrophils"
-0.349476155734278,1.42358059951417,"Neutrophils"
-1.96509530851863,1.38043768474213,"Neutrophils"
-1.03097068974993,-0.829722481283029,"Neutrophils"
0.924484792256139,0.580105734554449,"Neutrophils"
-0.177285608744838,1.74903829166047,"Neutrophils"
-4.95679610679171,0.771184635845343,"Neutrophils"
-1.63945828089736,1.0620980984842,"Neutrophils"
0.512367787861608,3.58733780452363,"Neutrophils"
-0.190912899470546,3.18685443469636,"Neutrophils"
-0.688387033438899,2.43359072276703,"Neutrophils"
-3.05993145415805,-4.15028183391937,"M1 Macrophages"
0.707737508320592,3.86219198772065,"Neutrophils"
-3.1623546452286,2.66082198688141,"Neutrophils"
-1.9424190790417,3.60238916942231,"Neutrophils"
-2.64731746623538,0.221483779636542,"Neutrophils"
1.28842646172025,2.43430216380707,"Neutrophils"
-0.545848724341609,3.47863991328828,"Neutrophils"
-1.12370449016116,2.54878623553864,"Neutrophils"
0.916346612477086,2.83945066997162,"Neutrophils"
0.86798459579923,2.87800557681672,"Neutrophils"
-1.40044226208947,0.917846275058905,"Neutrophils"
-2.60707610557101,2.01421506473176,"Neutrophils"
-1.65902843782923,0.663499069896857,"Neutrophils"
1.84066874077298,4.08534081050507,"Neutrophils"
-0.981773135161616,1.66344435283295,"Neutrophils"
1.23561197807767,4.09904940196625,"M2 Macrophages"
2.30560380508878,3.11051256724946,"Neutrophils"
-2.80207746932528,0.830430699077765,"Neutrophils"
-2.34169357726596,0.0703378445779479,"Neutrophils"
1.72367149879911,2.59744198390595,"Neutrophils"
-0.702360627150752,2.28110582896821,"Neutrophils"
-0.00448304126284294,0.11393369504563,"Neutrophils"
-1.23582121441386,-0.261364030155023,"Neutrophils"
-1.9225053758385,-0.357641170235952,"Neutrophils"
-0.0480903954269665,1.94370253154389,"Neutrophils"
-3.57222479293368,2.87269766399018,"Neutrophils"
-1.01061200807116,1.85834987231843,"Neutrophils"
-1.52321022460482,3.49680478641144,"Neutrophils"
-0.833722886538722,2.81725890704743,"Neutrophils"
0.316693487667821,3.41026647159211,"Neutrophils"
-2.31260263631365,-0.400169706406673,"Neutrophils"
-1.88071161220095,0.449505818573157,"Neutrophils"
0.913923326039098,4.50247938701264,"Neutrophils"
-1.92086273143313,0.689672065464178,"Neutrophils"
-1.86369180390856,0.569005799976507,"Neutrophils"
-0.792048391795375,2.40666396686188,"Neutrophils"
-0.670154628253199,0.373070431438605,"Neutrophils"
7.02289182236173,-3.33309523990997,"Platelets"
-2.78107529590151,3.00458533832184,"Neutrophils"
-2.23407244393847,1.14775021144501,"Neutrophils"
-1.25680419514201,3.60127384730927,"Neutrophils"
-0.108094033694484,3.29261691638581,"Neutrophils"
5.56549340774991,-2.32641010216125,"Platelets"
-3.37918680617831,-4.37341730526336,"M1 Macrophages"
-3.4509562821152,-2.23542563846954,"M1 Macrophages"
-0.923530873751857,2.59395320483796,"Neutrophils"
-1.39499960551284,2.00363619395844,"Neutrophils"
-1.98751663873217,-0.50928716591247,"Neutrophils"
-0.0023185581924694,1.74832661220185,"Neutrophils"
1.64936405708768,4.2405579812204,"M2 Macrophages"
2.17806273987272,2.9022122151529,"Neutrophils"
-2.78496032664797,-0.474227706405004,"Neutrophils"
-0.0451770395996349,5.06490595409028,"Neutrophils"
-0.174963292575099,1.53715343543641,"Neutrophils"
-1.20850404808543,-0.382415170284589,"Neutrophils"
-1.68101964602492,0.298612130371252,"Neutrophils"
-1.17561214873812,1.231760931698,"Neutrophils"
2.09736949493863,2.70616991588227,"M2 Macrophages"
0.152213159107946,4.04510386058442,"Neutrophils"
1.05327254822233,1.54658885070435,"Neutrophils"
-0.174380359149195,2.90750200816743,"Neutrophils"
-2.2272333473923,-1.27781568697341,"Neutrophils"
-3.37317090938113,-2.63748900822051,"M1 Macrophages"
-2.14087760159991,-0.0223606400812471,"Neutrophils"
-3.39380448768161,-2.69353048733123,"M1 Macrophages"
7.48037225296476,-3.40768687656768,"Platelets"
0.0605279832122547,3.73471767970673,"Neutrophils"
-1.16780665228388,0.455581737247626,"Neutrophils"
2.11494523575284,3.37440331050507,"M2 Macrophages"
-0.921472844577052,1.94884212085358,"Neutrophils"
-0.711870369410731,4.84284813472382,"Neutrophils"
-1.55705000171683,0.466739905563513,"Neutrophils"
-2.04079281995318,0.797394824711005,"Neutrophils"
-0.362130341029383,3.68087275096528,"Neutrophils"
-0.886113640761592,0.19410605498902,"Neutrophils"
-0.747612831092097,3.40336496898286,"Neutrophils"
2.31618053009488,2.87741715976349,"Neutrophils"
-5.01946109244845,0.541161847797552,"Neutrophils"
-0.0731016964676159,0.115579856125037,"Neutrophils"
-0.273304519152858,1.51969094344727,"Neutrophils"
-2.56285375068209,-2.79472963741668,"M1 Macrophages"
0.470230999493383,2.57069189616791,"Neutrophils"
2.07198196938016,2.84421570369355,"Classical Monocytes"
-4.00823276946566,-2.66023509434112,"M1 Macrophages"
1.12794310142972,3.22120769092194,"Neutrophils"
-0.264293727374293,3.25832827159516,"Neutrophils"
-1.47590220431111,1.2138816840326,"Neutrophils"
-0.0567192406418102,1.74440963336579,"Neutrophils"
-1.63258430073283,-0.116889076742014,"Neutrophils"
1.0620105891464,2.78649885722748,"M2 Macrophages"
-2.39771896312258,0.889614177433173,"Neutrophils"
-4.93535154769442,-2.78618400028594,"M1 Macrophages"
-1.18803468058131,-0.210208224567255,"Neutrophils"
0.144856277012609,4.25969154903046,"M2 Macrophages"
-1.84724637577555,2.32289249965302,"Neutrophils"
-1.34641310284159,3.2273481614267,"Neutrophils"
0.983505073094152,0.493711603370825,"Neutrophils"
0.865097585224889,4.58059866496674,"Neutrophils"
-0.618942555880763,0.70517463752381,"Neutrophils"
-0.448276099658229,0.918206525531927,"Neutrophils"
-0.639407691455104,-0.0693953209246003,"Neutrophils"
2.09085041573026,1.84342939921967,"Neutrophils"
-2.62014656970523,-1.05161135128387,"Neutrophils"
-3.46177416751406,-2.60946075847991,"M1 Macrophages"
0.872654738926671,2.41226346561066,"Neutrophils"
-0.314467606044032,0.300874365059058,"Neutrophils"
-0.123970446086146,0.660206747738043,"Neutrophils"
